Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","watch a doco called ""Planet of the Humans"" it's mind blowing.","watch a doco called ""Planet of the Humans"" it's mind blowing.",15,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Just an excuse to raise taxes as if we don’t already pay enough ,Just an excuse to raise taxes as if we don’t already pay enough ,15,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","I guess Sky news is already starting worrying about a Future Labor Gov, geez how dump people have to be to believe these kind of BS ","I guess Sky news is already starting worrying about a Future Labor Gov, geez how dump people have to be to believe these kind of BS ",27,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","I think Brandt, the angry ant has confirmed he really has lost it.","I think Brandt, the angry ant has confirmed he really has lost it.",15,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",The Democrats were also upfront with their dangerous policies which they are now implementing - Australia obviously wants to head the same way. Our PM seems weak in front of all this.,The Democrats were also upfront with their dangerous policies which they are now implementing - Australia obviously wants to head the same way. Our PM seems weak in front of all this.,34,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",You reporters are full of s*** tell everybody about the spraying in the skies poison and hiding the sun there spraying every day look at the sky,You reporters are full of s*** tell everybody about the spraying in the skies poison and hiding the sun there spraying every day look at the sky,30,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Yeah man... lets set up wind farms, solar farms and start mining uranium on sacred indigenous lands across the country... wait, what? Hold up... go back a step man. ","Yeah man... lets set up wind farms, solar farms and start mining uranium on sacred indigenous lands across the country... wait, what? Hold up... go back a step man. ",36,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","The biggest threat to Australia is the Chinese taking us over.  They have the military might to just walk in and take our country over.  That’s all thanks to us weakening our economy by letting the UN and greenies dictate our policies on climate change, population growth and the trashing of our manufacturing industries.  Australia needs to ditch all the UN and climate alarmist BS and start manufacturing stuff including cars and our own defence equipment.","The biggest threat to Australia is the Chinese taking us over.  They have the military might to just walk in and take our country over.  That’s all thanks to us weakening our economy by letting the UN and greenies dictate our policies on climate change, population growth and the trashing of our manufacturing industries.  Australia needs to ditch all the UN and climate alarmist BS and start manufacturing stuff including cars and our own defence equipment.",83,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",So when did the Greens go into coalition with Labor?,So when did the Greens go into coalition with Labor?,11,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",How many bongs have you had mate ?,How many bongs have you had mate ?,8,LABEL_1,NEUTRAL,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",And the libs want to give hundreds of millions of dollars to companies to run concentration camps to house refugees ! Wouldn't it be better to release them and put that in to green energy farms for Australians !,And the libs want to give hundreds of millions of dollars to companies to run concentration camps to house refugees ! Wouldn't it be better to release them and put that in to green energy farms for Australians !,40,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Most of the Greenies went to university to get a masters degree with honours in stupidity that makes them very smart l am thinking  just wondering.,Most of the Greenies went to university to get a masters degree with honours in stupidity that makes them very smart l am thinking  just wondering.,27,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Finally some sensible comments in the news today,Finally some sensible comments in the news today,8,LABEL_2,POSITIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",First it was the bushfires now the floods. Who is to blame???? THE GREENS!!!!!Why do people vote for them?????,First it was the bushfires now the floods. Who is to blame???? THE GREENS!!!!!Why do people vote for them?????,35,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Paul look into the 2 billion dollar wind and solar farm at Hughenden in western Queensland it is a white elephant. Apparently the fans have been locked down and will stay this way until being bulldozed into the ground. It will never put one kilowatt back into the grid. Another waste of tax payer money but will never hear anything about it.,Paul look into the 2 billion dollar wind and solar farm at Hughenden in western Queensland it is a white elephant. Apparently the fans have been locked down and will stay this way until being bulldozed into the ground. It will never put one kilowatt back into the grid. Another waste of tax payer money but will never hear anything about it.,66,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",How do you get more than 100% again?,How do you get more than 100% again?,10,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",There off the planet ,There off the planet ,4,LABEL_1,NEUTRAL,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",It’s only green if it takes money out of everyone else’s pockets....,It’s only green if it takes money out of everyone else’s pockets....,17,LABEL_1,NEUTRAL,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",The Morrison Government is in a terminal nose dive.....quick! Come up with a scare campaign against Labor.,The Morrison Government is in a terminal nose dive.....quick! Come up with a scare campaign against Labor.,21,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Having a pack of raping swinging dicks isn't a worry Murray. Concentrate on what's happening now rather than dreaming up and deflecting what's going to happen at the next election.,Having a pack of raping swinging dicks isn't a worry Murray. Concentrate on what's happening now rather than dreaming up and deflecting what's going to happen at the next election.,35,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Paul your looking an American police officer, overweight and sad.","Paul your looking an American police officer, overweight and sad.",12,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.", Disaster if they get in , Disaster if they get in ,5,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","The Greens can push as much as they like, doesn’t mean either party will comply. Albanese has been slowly trying to edge the party toward the Centre, so highly unlikely Labor will play the Green’s game!","The Greens can push as much as they like, doesn’t mean either party will comply. Albanese has been slowly trying to edge the party toward the Centre, so highly unlikely Labor will play the Green’s game!",44,LABEL_1,NEUTRAL,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",If you believe Sky News then you are deluded!,If you believe Sky News then you are deluded!,10,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",The Greens the most hated group with bush and country people in the area I grew up in ,The Greens the most hated group with bush and country people in the area I grew up in ,18,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Hope they don't run out of TWTD syndrome medications...lol,Hope they don't run out of TWTD syndrome medications...lol,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",The GreenALPLibsNats are all sold out to the U.N Communists Agenda of Climate Change and the Plandemic.,The GreenALPLibsNats are all sold out to the U.N Communists Agenda of Climate Change and the Plandemic.,18,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Unless the materials used in the manufacturing process of the ""renewable"" energy industry are in infinite supply they're talking horse ","Unless the materials used in the manufacturing process of the ""renewable"" energy industry are in infinite supply they're talking horse ",23,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",When all else fails send in sky to fabricate a scare campaign ,When all else fails send in sky to fabricate a scare campaign ,12,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",All the greens are telling ya is get morrision to tell his mates to stop getting girls pissed and raping them....,All the greens are telling ya is get morrision to tell his mates to stop getting girls pissed and raping them....,22,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Always greens last, greens light (Labor) second last then up in order of who will do the least damage.  It would be nice to occasionally find some who want to make our country better for us, not just for them and their ideology. ","Always greens last, greens light (Labor) second last then up in order of who will do the least damage.  It would be nice to occasionally find some who want to make our country better for us, not just for them and their ideology. ",49,LABEL_1,NEUTRAL,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",I hate lab .But I hate any government  more who trying  to make a vaccine  mandatory . Gov that spent  3.7 billion  on a vaccine that 99  percent  for people dont need. Gov that wont let me live free and travel  . So Paul with your control media stick your vaccine up your  Azz.,I hate lab .But I hate any government  more who trying  to make a vaccine  mandatory . Gov that spent  3.7 billion  on a vaccine that 99  percent  for people dont need. Gov that wont let me live free and travel  . So Paul with your control media stick your vaccine up your  Azz.,56,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",What Government says is never what Government does,What Government says is never what Government does,8,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Lol maybe sky proof readers should put in a 700% effort..,Lol maybe sky proof readers should put in a 700% effort..,13,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Just like Bidens crew. Dont take it with a pinch of salt.  ,Just like Bidens crew. Dont take it with a pinch of salt.  ,14,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Sounds like Murdoch is running scared after Victoria, Queensland, WA and to a lesser extent the territories, have all increased their Labor strongholds. (And i’ll Include NZ in this too. Interesting what the Tassie state election holds. ","Sounds like Murdoch is running scared after Victoria, Queensland, WA and to a lesser extent the territories, have all increased their Labor strongholds. (And i’ll Include NZ in this too. Interesting what the Tassie state election holds. ",46,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Thanks for the warning.,Thanks for the warning.,5,LABEL_2,POSITIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Bahaha hahaha... Back to the Buffet Paul... That the only subject you're a true Expert.,Bahaha hahaha... Back to the Buffet Paul... That the only subject you're a true Expert.,19,LABEL_1,NEUTRAL,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Usually rapists selfconfess to their actions becoz of their conscience but in the case of Scott Morrison's rapist's men they don't because like their boss cannot find another job if they r kicked out of parliament. ,Usually rapists selfconfess to their actions becoz of their conscience but in the case of Scott Morrison's rapist's men they don't because like their boss cannot find another job if they r kicked out of parliament. ,41,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Meanwhile , back on Earth.","Meanwhile , back on Earth.",6,LABEL_1,NEUTRAL,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",IT IS SO SIMPLE  DO not VOTE FOR THIS IDIOT AT NEXT ELECTION I THINK HE IS A BIT DERANGED  THIS IS THE SAME PERSON THAT  Called PROTESTERS IN MELBOURNE who disrupted the city for 7 days  HEROES.    HEROES ARE PEOPLE THAT DO GREAT THINGS and save people not destroy people lives and livelyhoods.,IT IS SO SIMPLE  DO not VOTE FOR THIS IDIOT AT NEXT ELECTION I THINK HE IS A BIT DERANGED  THIS IS THE SAME PERSON THAT  Called PROTESTERS IN MELBOURNE who disrupted the city for 7 days  HEROES.    HEROES ARE PEOPLE THAT DO GREAT THINGS and save people not destroy people lives and livelyhoods.,56,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",It will be decided on the refugees trust me.the average Australian is seeing the u.s Mexico border we know a greens/labor government means boats.covid won't truly be over until probably the end of 2022.could you imagine what would happen if at the beginning of the year labor gets in the boats show up and people start dying of covid and we are plunged into stage 4 lockdown...because that is what will happen,It will be decided on the refugees trust me.the average Australian is seeing the u.s Mexico border we know a greens/labor government means boats.covid won't truly be over until probably the end of 2022.could you imagine what would happen if at the beginning of the year labor gets in the boats show up and people start dying of covid and we are plunged into stage 4 lockdown...because that is what will happen,75,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Federally we need to do what WA did...vote out all Greens!!,Federally we need to do what WA did...vote out all Greens!!,15,LABEL_1,NEUTRAL,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Wouldn’t things be better if Murdoch and his puppets actually contributed something good for the world ..  can’t believe so many idiots but into this angry bunch of shock jocks ,Wouldn’t things be better if Murdoch and his puppets actually contributed something good for the world ..  can’t believe so many idiots but into this angry bunch of shock jocks ,34,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Every one knows if Labor get in its back to open Borders,  one look at the mess Biden has created in two months is enough to see where we will be under Labor","Every one knows if Labor get in its back to open Borders,  one look at the mess Biden has created in two months is enough to see where we will be under Labor",34,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","Self serving and no different to any of the other major parties, the reset gas turned local problems into global ones, congratulations in making mountains  out of molehills.","Self serving and no different to any of the other major parties, the reset gas turned local problems into global ones, congratulations in making mountains  out of molehills.",31,LABEL_1,NEUTRAL,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Will never  happen labor and greens TOTAL  WASTE IF OXYGEN,Will never  happen labor and greens TOTAL  WASTE IF OXYGEN,10,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",The greens can't do anything they only  get like 1 seat in the house and 2 or 3 Senate seats,The greens can't do anything they only  get like 1 seat in the house and 2 or 3 Senate seats,21,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Any one who needs to invoke the term Leftie is just fktarded ,Any one who needs to invoke the term Leftie is just fktarded ,12,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.","""Greens"" - seriously, we'd all be better off if ""every single one"" of you lot simply ""became extinct""......","""Greens"" - seriously, we'd all be better off if ""every single one"" of you lot simply ""became extinct""......",27,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",someone needs to throat unch that unt ,someone needs to throat unch that unt ,7,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",You thought trump was going win so your judgment is not very good do you think people will vote for a failed leader like Scumo who main priorities his protecting rapist and sex pests,You thought trump was going win so your judgment is not very good do you think people will vote for a failed leader like Scumo who main priorities his protecting rapist and sex pests,34,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Usually rapists selfconfess to their actions becoz of their conscience but in the case of Scott Morrison's rapist's men they don't because like their boss cannot find another job if they r kicked out of parliament. ,Usually rapists selfconfess to their actions becoz of their conscience but in the case of Scott Morrison's rapist's men they don't because like their boss cannot find another job if they r kicked out of parliament. ,41,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Lunatics.Fabian Lunatics.Utter lunacy sprouted again by the Green Clowns.,Lunatics.Fabian Lunatics.Utter lunacy sprouted again by the Green Clowns.,10,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",No way ,No way ,2,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Stupidity out of control.,Stupidity out of control.,5,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",Stuff the greens,Stuff the greens,3,LABEL_1,NEUTRAL,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",If you like endless poverty ...  https://l.facebook.com/l.php?u=https%3A%2F%2Fstopthesethings.com%2F2021%2F03%2F25%2Finevitable-transition-get-ready-for-the-insane-cost-of-attempting-to-rely-on-wind-solar%2F%3Ffbclid%3DIwAR05MfhED1_ftbv8nEX_n1trqshCQH752zGsNjFHhdqqOgBelkfbnK2okJk&h=AT2fv5SOQs4suApmTZXKQleNdTLvrmYxrxN4FqbjXHMKZV_1e_hS1K2btEI9ePt21B6WrM4yYSNeMGZ3CG8I3EAkCnFrIxrZ97U0rpix28paWLshIgd13ww9R8N-ysUaeiwOOgD1&__tn__=%2CmH-R&c[0]=AT3mfV37yscdhnuH8C2gjT44F8mAXL8aFCee4a4RJH1znFS1osZAc8HCDx8aXSyEVv_qYnLGCSDCmyYJISHaV9bsTiE-EZrdTp1CwSlYc797lt0o7f9U1UzpS8U3wOAkU_6MOraVEErecHrlNwML_wIzK9elvtzjuO53LIWPmWMOyV8,If you like endless poverty ...  ,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",What a joke Shorten,What a joke Shorten,4,LABEL_0,NEGATIVE,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",pushing as usual ....,pushing as usual ....,4,LABEL_1,NEUTRAL,not-defined
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",The nutters are about to start running the asylum. God help us,The nutters are about to start running the asylum. God help us,13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Sky News host Paul Murray says the Greens are ""telling us upfront what they plan to do"" should Labor win the next federal election, including a push for 700 per cent renewable energy target.",The green slime.,The green slime.,4,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"Nuclear is the only cost effective, clean and reliable way to do it.","Nuclear is the only cost effective, clean and reliable way to do it.",15,LABEL_2,POSITIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Greens ALWAYS LAST ON MY BALLOT.....,Greens ALWAYS LAST ON MY BALLOT.....,7,LABEL_1,NEUTRAL,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,I thought he was a honest man all he is journalist for Scott Morrison not fair Andrew Bolt tries to give both sides But Paul doesn’t this even trying to suggest figures are ok etc ,I thought he was a honest man all he is journalist for Scott Morrison not fair Andrew Bolt tries to give both sides But Paul doesn’t this even trying to suggest figures are ok etc ,37,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"Journalists with such a poor understanding of mathematics, now that is a real worry.   Labor's policy at the last election was a 50% target - that is half of all electricity generated by renewables.   The Greens might want a 100% target.   But 700%?","Journalists with such a poor understanding of mathematics, now that is a real worry.   Labor's policy at the last election was a 50% target - that is half of all electricity generated by renewables.   The Greens might want a 100% target.   But 700%?",52,LABEL_0,NEGATIVE,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"Let them go ahead and try........when they do I cant wait to hear the SILENCE on Twitter and fb, bc they won’t be able to recharge their devices!","Let them go ahead and try........when they do I cant wait to hear the SILENCE on Twitter and fb, bc they won’t be able to recharge their devices!",34,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,The left has no standards but our Government continues to preference them and fund their lunatic schemes.,The left has no standards but our Government continues to preference them and fund their lunatic schemes.,18,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,This is the clown who'll rule Albo and the Labor party. ,This is the clown who'll rule Albo and the Labor party. ,13,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Just cover more farmlands with those solar panels and clear away the trees to put up wind farms? We will have a Sunday drive to go and look at the living metal things! Might make the target though. Great for climate change. ,Just cover more farmlands with those solar panels and clear away the trees to put up wind farms? We will have a Sunday drive to go and look at the living metal things! Might make the target though. Great for climate change. ,46,LABEL_2,POSITIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"What does 700% mean, the wankers want to produce seven times our requirements. Do they want to export electricity, I don’t think we can have transmission lines to New Zealand, PNG couldn’t pay, between us and East Timor or Indonesia there is the continental shelf. More ridiculous ideas from a party of dope smokers.","What does 700% mean, the wankers want to produce seven times our requirements. Do they want to export electricity, I don’t think we can have transmission lines to New Zealand, PNG couldn’t pay, between us and East Timor or Indonesia there is the continental shelf. More ridiculous ideas from a party of dope smokers.",66,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"watch a doco called ""Planet of the Humans"" it's mind blowing.","watch a doco called ""Planet of the Humans"" it's mind blowing.",15,LABEL_2,POSITIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Just an excuse to raise taxes as if we don’t already pay enough ,Just an excuse to raise taxes as if we don’t already pay enough ,15,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"I guess Sky news is already starting worrying about a Future Labor Gov, geez how dump people have to be to believe these kind of BS ","I guess Sky news is already starting worrying about a Future Labor Gov, geez how dump people have to be to believe these kind of BS ",27,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"I think Brandt, the angry ant has confirmed he really has lost it.","I think Brandt, the angry ant has confirmed he really has lost it.",15,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,The Democrats were also upfront with their dangerous policies which they are now implementing - Australia obviously wants to head the same way. Our PM seems weak in front of all this.,The Democrats were also upfront with their dangerous policies which they are now implementing - Australia obviously wants to head the same way. Our PM seems weak in front of all this.,34,LABEL_0,NEGATIVE,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,You reporters are full of s*** tell everybody about the spraying in the skies poison and hiding the sun there spraying every day look at the sky,You reporters are full of s*** tell everybody about the spraying in the skies poison and hiding the sun there spraying every day look at the sky,30,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"Yeah man... lets set up wind farms, solar farms and start mining uranium on sacred indigenous lands across the country... wait, what? Hold up... go back a step man. ","Yeah man... lets set up wind farms, solar farms and start mining uranium on sacred indigenous lands across the country... wait, what? Hold up... go back a step man. ",36,LABEL_0,NEGATIVE,financial_constraints
